,Chr,Start,Stop,Samples,Sample_indices,Strand,Listing,Listing_subject,High,Low,UniqueIdentifier,pt87_lo_TPM,pt87_lo_Reads,pt214_hi_TPM,pt214_hi_Reads,pt214_lo_TPM,pt214_lo_Reads,pt221_lo_TPM,pt221_lo_Reads,pt226_lo_TPM,pt226_lo_Reads,pt221_hi_TPM,pt221_hi_Reads,pt226_hi_TPM,pt226_hi_Reads,pt212_lo_TPM,pt212_lo_Reads,pt87_hi_TPM,pt87_hi_Reads,pt212_hi_TPM,pt212_hi_Reads,Annotation,Distance to TSS,Nearest Ensembl,Gene Name,Gene Description,Gene Type,Annotations_short,CpG%,GC%,TRA,AIRE,Fezf2,Housekeeping,AIRE_dep_TRA,Fezf2_dep_TRA,other_TRA,Class
13253,chr13,73076340,73076366,"pt212_lo,pt87_lo","pt212_lo_11863,pt87_lo_12479",+,2,2,0,2,13253,3.7575340393191623,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.331394375946563,3.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001730, exon 4 of 4)",17348,ENSG00000102554,KLF5,Kruppel like factor 5,protein-coding,3' UTR,0.006667,0.389351,False,True,False,False,False,False,False,Low
13283,chr13,75635892,75635898,"pt226_lo,pt87_lo","pt226_lo_8749,pt87_lo_12639",-,2,2,0,2,13283,3.2836520139736,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09648473955874,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_120410),99,ENSG00000261105,LMO7-AS1,LMO7 antisense RNA 1,ncRNA,promoter-TSS,0.126667,0.77371,False,False,False,False,False,False,False,Low
13322,chr13,80341111,80341135,"pt214_lo,pt226_lo","pt214_lo_12789,pt226_lo_8754",-,2,2,0,2,13322,0.0,0.0,0.0,0.0,2.4264201800432295,2.0,0.0,0.0,3.2277174098647694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_005842),3,ENSG00000136158,SPRY2,sprouty RTK signaling antagonist 2,protein-coding,promoter-TSS,0.11,0.717138,False,False,False,False,False,False,False,Low
13326,chr13,93226844,93226859,"pt214_lo,pt226_lo","pt214_lo_12599,pt226_lo_8635",+,2,2,0,2,13326,0.0,0.0,0.0,0.0,3.660485190995948,3.0,0.0,0.0,2.5323293981752766,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_005708),45,ENSG00000183098,GPC6,glypican 6,protein-coding,promoter-TSS,0.018333,0.419301,False,True,False,False,False,False,False,Low
13333,chr13,94596151,94596168,"pt212_lo,pt214_lo","pt212_lo_12041,pt214_lo_12790",-,2,2,0,2,13333,0.0,0.0,0.0,0.0,4.88645153247179,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.837458602390952,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_130732),-8,ENSG00000088451,TGDS,"TDP-glucose 4,6-dehydratase",protein-coding,promoter-TSS,0.071667,0.584027,False,False,False,False,False,False,False,Low
13557,chr13,113323034,113323042,"pt221_lo,pt87_lo","pt221_lo_8254,pt87_lo_12515",+,2,2,0,2,13557,4.65237227315864,3.0,0.0,0.0,0.0,0.0,2.80440905845246,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_005561, exon 9 of 9)",25799,ENSG00000185896,LAMP1,lysosomal associated membrane protein 1,protein-coding,3' UTR,0.026667,0.527454,False,False,False,True,False,False,False,Low
13563,chr13,113364157,113364160,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_12812,pt226_lo_8772,pt87_lo_12670",-,3,3,0,3,13563,2.50555167012909,2.0,0.0,0.0,3.19467607355432,2.0,0.0,0.0,5.9397878814060165,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001286733),-11,ENSG00000139835,GRTP1,growth hormone regulated TBC protein 1,protein-coding,promoter-TSS,0.088333,0.750416,False,False,False,False,False,False,False,Low
13573,chr13,113838110,113838144,"pt214_lo,pt87_lo","pt214_lo_12814,pt87_lo_12671",-,2,2,0,2,13573,5.514817116841711,3.0,0.0,0.0,3.0659677465731128,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"non-coding (NR_044995, exon 4 of 5)",22517,,GAS6-AS1,GAS6 antisense RNA 1,ncRNA,non-coding,0.023333,0.688852,False,False,False,False,False,False,False,Low
13628,chr14,21022680,21022687,"pt214_lo,pt87_lo","pt214_lo_13190,pt87_lo_13079",-,2,2,0,2,13628,8.940352356317844,4.0,0.0,0.0,5.353062853573078,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TTS (NR_106774),702,ENSG00000284122,MIR6717,microRNA 6717,ncRNA,TTS,0.011667,0.480865,False,False,False,False,False,False,False,Low
13637,chr14,21070251,21070260,"pt214_lo,pt226_lo","pt214_lo_12829,pt226_lo_8784",+,2,2,0,2,13637,0.0,0.0,0.0,0.0,9.38472431554751,2.0,0.0,0.0,3.8170009581738,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001278529),-48,ENSG00000165801,ARHGEF40,Rho guanine nucleotide exchange factor 40,protein-coding,promoter-TSS,0.105,0.715474,False,False,False,True,False,False,False,Low
13682,chr14,21456070,21456102,"pt212_lo,pt214_lo,pt226_lo","pt212_lo_12396,pt214_lo_13202,pt226_lo_9037",-,3,3,0,3,13682,0.0,0.0,0.0,0.0,2.8999053008579083,3.0,0.0,0.0,3.58599855216172,2.0,0.0,0.0,0.0,0.0,4.5115041984303605,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001170629),37,ENSG00000100888,CHD8,chromodomain helicase DNA binding protein 8,protein-coding,promoter-TSS,0.053333,0.579035,False,False,False,True,False,False,False,Low
13717,chr14,22871440,22871457,"pt214_lo,pt87_lo","pt214_lo_12840,pt87_lo_12697",+,2,2,0,2,13717,2.9693845146470537,4.0,0.0,0.0,2.938997623115077,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_014045),-291,ENSG00000197324,LRP10,LDL receptor related protein 10,protein-coding,promoter-TSS,0.021667,0.437604,False,False,False,False,False,False,False,Low
13736,chr14,22982701,22982708,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_12846,pt226_lo_8797,pt87_lo_12700",+,3,3,0,3,13736,9.10883648787436,2.0,0.0,0.0,9.645578241339857,3.0,0.0,0.0,3.5395683568894287,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_032876),-154,ENSG00000129474,AJUBA,ajuba LIM protein,protein-coding,promoter-TSS,0.081667,0.693844,False,False,False,False,False,False,False,Low
13737,chr14,22982893,22982913,"pt212_lo,pt214_lo,pt221_lo","pt212_lo_12089,pt214_lo_12847,pt221_lo_8377",+,3,3,0,3,13737,0.0,0.0,0.0,0.0,5.1897647209070366,5.0,3.055688543121294,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.496959808476317,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_032876),-352,ENSG00000129474,AJUBA,ajuba LIM protein,protein-coding,promoter-TSS,0.075,0.652246,False,False,False,False,False,False,False,Low
13765,chr14,23286114,23286136,"pt214_lo,pt221_lo","pt214_lo_13221,pt221_lo_8610",-,2,2,0,2,13765,0.0,0.0,0.0,0.0,10.042895825395403,3.0,2.2737689294068515,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_020834),7,ENSG00000215271,HOMEZ,homeobox and leucine zipper encoding,protein-coding,promoter-TSS,0.066667,0.635607,False,False,False,False,False,False,False,Low
13779,chr14,23324258,23324263,"pt214_lo,pt87_lo","pt214_lo_12856,pt87_lo_12708",+,2,2,0,2,13779,4.89872854814202,2.0,0.0,0.0,2.634425295930404,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_004643, exon 6 of 7)",2255,ENSG00000100836,PABPN1,poly(A) binding protein nuclear 1,protein-coding,exon,0.03,0.447587,False,False,False,True,False,False,False,Low
13787,chr14,23435660,23435663,"pt212_lo,pt214_lo","pt212_lo_12419,pt214_lo_13227",-,2,2,0,2,13787,0.0,0.0,0.0,0.0,32.74061213266005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64740304877464,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_000257),-2,ENSG00000092054,MYH7,myosin heavy chain 7,protein-coding,promoter-TSS,0.016667,0.608985,False,False,False,False,False,False,False,Low
13789,chr14,23556042,23556075,"pt214_lo,pt87_lo","pt214_lo_12858,pt87_lo_12710",+,2,2,0,2,13789,3.7653324063712295,3.0,0.0,0.0,4.74038474721414,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_023314),77,ENSG00000259431,THTPA,thiamine triphosphatase,protein-coding,promoter-TSS,0.058333,0.618968,False,False,False,True,False,False,False,Low
13816,chr14,24232622,24232624,"pt214_lo,pt226_lo","pt214_lo_12872,pt226_lo_8812",+,2,2,0,2,13816,0.0,0.0,0.0,0.0,5.034199933050789,2.0,0.0,0.0,2.58764096765193,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_006156),1,ENSG00000100938,GMPR2,guanosine monophosphate reductase 2,protein-coding,promoter-TSS,0.06,0.602329,False,False,False,False,False,False,False,Low
13831,chr14,24430863,24430879,"pt226_lo,pt87_lo","pt226_lo_9062,pt87_lo_13126",-,2,2,0,2,13831,2.39558248399741,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099909531685009,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_001290257, exon 2 of 8)",917,ENSG00000100441,KHNYN,KH and NYN domain containing,protein-coding,exon,0.021667,0.550749,False,False,False,True,False,False,False,Low
13854,chr14,26598202,26598246,"pt221_lo,pt226_lo","pt221_lo_8624,pt226_lo_9067",-,2,2,0,2,13854,0.0,0.0,0.0,0.0,0.0,0.0,2.401876034200195,11.0,2.604585298379412,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001366392),-191,ENSG00000139910,NOVA1,NOVA alternative splicing regulator 1,protein-coding,promoter-TSS,0.093333,0.658902,False,False,False,False,False,False,False,Low
13880,chr14,31207701,31207718,"pt212_lo,pt87_lo","pt212_lo_12438,pt87_lo_13134",-,2,2,0,2,13880,3.28333136586052,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.446792160705312,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_015382),83,ENSG00000092148,HECTD1,HECT domain E3 ubiquitin protein ligase 1,protein-coding,promoter-TSS,0.133333,0.735441,False,False,False,False,False,False,False,Low
13891,chr14,32077301,32077313,"pt214_lo,pt87_lo","pt214_lo_12886,pt87_lo_12726",+,2,2,0,2,13891,6.1371758472616,4.0,0.0,0.0,3.230398870563278,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_027263),3,ENSG00000100852,ARHGAP5,Rho GTPase activating protein 5,protein-coding,promoter-TSS,0.141667,0.767055,False,False,False,True,False,False,False,Low
13897,chr14,32939519,32939523,"pt212_lo,pt87_lo","pt212_lo_12117,pt87_lo_12727",+,2,2,0,2,13897,5.08944481595479,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.979412737321132,2.0,0.0,0.0,0.0,0.0,"intron (NM_001165893, intron 1 of 10)",642,ENSG00000151322,NPAS3,neuronal PAS domain protein 3,protein-coding,intron,0.133333,0.748752,False,True,False,False,False,False,False,Low
13898,chr14,32939782,32939799,"pt212_lo,pt87_lo","pt212_lo_12441,pt87_lo_13137",-,2,2,0,2,13898,2.3637956082979694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280285922237464,2.0,0.0,0.0,0.0,0.0,"intron (NM_001165893, intron 1 of 10)",912,ENSG00000151322,NPAS3,neuronal PAS domain protein 3,protein-coding,intron,0.068333,0.620632,False,True,False,False,False,False,False,Low
13913,chr14,34713757,34713776,"pt212_lo,pt87_lo","pt212_lo_12449,pt87_lo_13145",-,2,2,0,2,13913,3.494094391940944,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.880989080760115,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_021914),50,ENSG00000165410,CFL2,cofilin 2,protein-coding,promoter-TSS,0.041667,0.449251,False,False,False,False,False,False,False,Low
13950,chr14,34873827,34873832,"pt212_lo,pt87_lo","pt212_lo_12118,pt87_lo_12732",+,2,2,0,2,13950,4.40159572710287,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.073174375648772,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_160776),-361,,LOC112268124,uncharacterized LOC112268124,ncRNA,promoter-TSS,0.071667,0.589018,False,False,False,False,False,False,False,Low
13951,chr14,34874105,34874148,"pt214_lo,pt87_lo","pt214_lo_13264,pt87_lo_13155",-,2,2,0,2,13951,9.327635504888423,3.0,0.0,0.0,3.4956779680047902,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_160776),-64,,LOC112268124,uncharacterized LOC112268124,ncRNA,promoter-TSS,0.116667,0.72213,False,False,False,False,False,False,False,Low
13965,chr14,35046249,35046251,"pt214_lo,pt226_lo","pt214_lo_12891,pt226_lo_8830",+,2,2,0,2,13965,0.0,0.0,0.0,0.0,8.077300775615779,2.0,0.0,0.0,2.53174613899791,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001289022),6,ENSG00000151327,FAM177A1,family with sequence similarity 177 member A1,protein-coding,promoter-TSS,0.071667,0.570715,False,False,False,True,False,False,False,Low
14027,chr14,36655108,36655136,"pt214_lo,pt87_lo","pt214_lo_12911,pt87_lo_12751",+,2,2,0,2,14027,4.240493066143007,3.0,0.0,0.0,2.700072651326824,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intergenic,-2446,ENSG00000198807,PAX9,paired box 9,protein-coding,Intergeni,0.05,0.519135,True,False,False,False,False,False,True,Low
14036,chr14,36657611,36657620,"pt214_lo,pt87_lo","pt214_lo_12917,pt87_lo_12755",+,2,2,0,2,14036,6.4257066446637605,3.0,0.0,0.0,5.53335299680545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_006194),48,ENSG00000198807,PAX9,paired box 9,protein-coding,promoter-TSS,0.065,0.497504,True,False,False,False,False,False,True,Low
14037,chr14,36657669,36657671,"pt212_lo,pt226_lo","pt212_lo_12143,pt226_lo_8844",+,2,2,0,2,14037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37537024660446,2.0,0.0,0.0,0.0,0.0,4.16945445615368,2.0,0.0,0.0,0.0,0.0,"5' UTR (NM_006194, exon 1 of 5)",102,ENSG00000198807,PAX9,paired box 9,protein-coding,5' UTR,0.068333,0.522463,True,False,False,False,False,False,True,Low
14050,chr14,36662203,36662214,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_12920,pt226_lo_8846,pt87_lo_12756",+,3,3,0,3,14050,6.201511303946517,2.0,0.0,0.0,4.913452500931454,2.0,0.0,0.0,2.893555720444907,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_006194, intron 2 of 4)",4641,ENSG00000198807,PAX9,paired box 9,protein-coding,intron,0.068333,0.618968,True,False,False,False,False,False,True,Low
14122,chr14,49688207,49688214,"pt214_lo,pt87_lo","pt214_lo_13299,pt87_lo_13184",-,2,2,0,2,14122,12.510535581171304,2.0,0.0,0.0,15.453152294973474,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001197331),3,ENSG00000100479,POLE2,"DNA polymerase epsilon 2, accessory subunit",protein-coding,promoter-TSS,0.08,0.615641,False,False,False,False,False,False,False,Low
14130,chr14,49852817,49852839,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_13303,pt214_lo_13304,pt226_lo_9104,pt87_lo_13186,pt87_lo_13187",-,3,3,0,3,14130,7.039874019150333,4.0,0.0,0.0,10.393865528827629,6.0,0.0,0.0,6.005365245149826,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_004713),-40,ENSG00000165525,NEMF,nuclear export mediator factor,protein-coding,promoter-TSS,0.06,0.500832,False,False,False,False,False,False,False,Low
14134,chr14,49892608,49892629,"pt212_lo,pt214_lo,pt226_lo","pt212_lo_12163,pt214_lo_12935,pt214_lo_12936,pt226_lo_8852",+,3,3,0,3,14134,0.0,0.0,0.0,0.0,14.7358920064645,4.0,0.0,0.0,4.462166572698245,2.0,0.0,0.0,0.0,0.0,6.042837697353408,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001663),-463,ENSG00000165527,ARF6,ADP ribosylation factor 6,protein-coding,promoter-TSS,0.038333,0.462562,False,False,False,True,False,False,False,Low
14154,chr14,50668553,50668561,"pt212_lo,pt214_lo,pt221_lo,pt226_lo","pt212_lo_12170,pt214_lo_12940,pt221_lo_8431,pt226_lo_8856",+,4,4,0,4,14154,0.0,0.0,0.0,0.0,8.980072501510659,5.0,3.9672826371539367,2.0,5.929571741489088,2.0,0.0,0.0,0.0,0.0,6.68317131083767,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_021818),-251,ENSG00000151748,SAV1,salvador family WW domain containing protein 1,protein-coding,promoter-TSS,0.13,0.705491,False,False,False,True,False,False,False,Low
14156,chr14,50944430,50944452,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_12495,pt214_lo_13315,pt214_lo_13316,pt87_lo_13193",-,3,3,0,3,14156,2.269500960057473,4.0,0.0,0.0,7.061377938383275,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044604391101081,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001163940),42,ENSG00000100504,PYGL,glycogen phosphorylase L,protein-coding,promoter-TSS,0.091667,0.677205,False,False,False,False,False,False,False,Low
14188,chr14,53956822,53956837,"pt221_lo,pt87_lo","pt221_lo_8668,pt87_lo_13198",-,2,2,0,2,14188,4.25493490445891,3.0,0.0,0.0,0.0,0.0,2.752534928952971,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001202),-5,ENSG00000125378,BMP4,bone morphogenetic protein 4,protein-coding,promoter-TSS,0.053333,0.589018,False,True,False,False,False,False,False,Low
14196,chr14,54489012,54489025,"pt214_lo,pt87_lo","pt214_lo_13324,pt87_lo_13202",-,2,2,0,2,14196,4.4085870958444655,3.0,0.0,0.0,3.5093244673649906,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_004124),-39,ENSG00000197045,GMFB,glia maturation factor beta,protein-coding,promoter-TSS,0.046667,0.520799,False,False,False,False,False,False,False,Low
14197,chr14,54509916,54509931,"pt212_lo,pt87_lo","pt212_lo_12182,pt87_lo_12783",+,2,2,0,2,14197,10.464430788129892,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56070797819671,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_006568),18,ENSG00000100532,CGRRF1,cell growth regulator with ring finger domain 1,protein-coding,promoter-TSS,0.068333,0.607321,False,False,False,False,False,False,False,Low
14199,chr14,54566098,54566113,"pt226_lo,pt87_lo","pt226_lo_8865,pt87_lo_12784",+,2,2,0,2,14199,4.51465577435935,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.854631990080264,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intergenic,-1506,ENSG00000020577,SAMD4A,sterile alpha motif domain containing 4A,protein-coding,Intergeni,0.101667,0.708819,False,False,False,False,False,False,False,Low
14213,chr14,55027216,55027241,"pt212_lo,pt214_lo","pt212_lo_12183,pt214_lo_12954",+,2,2,0,2,14213,0.0,0.0,0.0,0.0,4.457497901251488,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62714622311858,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001008396),-7,ENSG00000180008,SOCS4,suppressor of cytokine signaling 4,protein-coding,promoter-TSS,0.08,0.620632,False,False,False,True,False,False,False,Low
14279,chr14,59188699,59188733,"pt212_lo,pt226_lo,pt87_lo","pt212_lo_12205,pt226_lo_8885,pt87_lo_12811",+,3,3,0,3,14279,6.74759613771259,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306337088917355,3.0,0.0,0.0,0.0,0.0,2.760442250136653,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001270520),49,ENSG00000100592,DAAM1,dishevelled associated activator of morphogenesis 1,protein-coding,promoter-TSS,0.073333,0.615641,False,False,False,False,False,False,False,Low
14281,chr14,59369762,59369781,"pt214_lo,pt87_lo","pt214_lo_12971,pt87_lo_12812",+,2,2,0,2,14281,5.145021461198657,5.0,0.0,0.0,4.104196713635968,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_014992, exon 25 of 25)",95608,ENSG00000181619,GPR135,G protein-coupled receptor 135,protein-coding,3' UTR,0.0,0.292845,False,False,False,False,False,False,False,Low
14302,chr14,60649389,60649412,"pt212_lo,pt226_lo","pt212_lo_12519,pt226_lo_9127",-,2,2,0,2,14302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2885197573054334,3.0,0.0,0.0,0.0,0.0,13.60065372452816,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_005982),76,ENSG00000126778,SIX1,SIX homeobox 1,protein-coding,promoter-TSS,0.081667,0.658902,False,False,False,False,False,False,False,Low
14310,chr14,60723047,60723056,"pt214_lo,pt87_lo","pt214_lo_12978,pt87_lo_12815",+,2,2,0,2,14310,5.13373105535716,2.0,0.0,0.0,3.5542162724916335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_017420, intron 1 of 2)",1299,ENSG00000100625,SIX4,SIX homeobox 4,protein-coding,intron,0.083333,0.685524,False,False,False,False,False,False,False,Low
14316,chr14,60981241,60981249,"pt212_lo,pt226_lo","pt212_lo_12216,pt226_lo_8890",+,2,2,0,2,14316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12164226555329,2.0,0.0,0.0,0.0,0.0,7.306321769741322,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001350254),0,ENSG00000139974,SLC38A6,solute carrier family 38 member 6,protein-coding,promoter-TSS,0.071667,0.600666,False,False,False,False,False,False,False,Low
14318,chr14,61278520,61278537,"pt214_lo,pt221_lo","pt214_lo_13341,pt221_lo_8684",-,2,2,0,2,14318,0.0,0.0,0.0,0.0,2.3407585852527206,2.0,2.5485891518012407,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001017970, exon 1 of 1)",2809,ENSG00000182107,TMEM30B,transmembrane protein 30B,protein-coding,3' UTR,0.0,0.291181,False,False,False,False,False,False,False,Low
14330,chr14,61565952,61565963,"pt226_lo,pt87_lo","pt226_lo_9130,pt87_lo_13225",-,2,2,0,2,14330,3.58096456159394,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.826812309617959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NR_110417, intron 1 of 3)",4236,ENSG00000250548,LINC01303,long intergenic non-protein coding RNA 1303,ncRNA,intron,0.005,0.399334,True,False,False,False,False,False,True,Low
14339,chr14,61745679,61745699,"pt214_lo,pt87_lo","pt214_lo_12986,pt87_lo_12824",+,2,2,0,2,14339,3.04616237955162,3.0,0.0,0.0,3.69263290749168,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_181054, intron 13 of 13)",3400,,HIF1A-AS2,HIF1A antisense RNA 2,ncRNA,intron,0.01,0.382696,False,False,False,False,False,False,False,Low
14346,chr14,63374150,63374172,"pt212_lo,pt226_lo","pt212_lo_12524,pt226_lo_9131",-,2,2,0,2,14346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.784939959164587,3.0,0.0,0.0,0.0,0.0,2.747981753595772,2.0,0.0,0.0,0.0,0.0,"non-coding (NR_104104, exon 13 of 13)",-55226,ENSG00000179600,GPHB5,glycoprotein hormone subunit beta 5,protein-coding,non-coding,0.006667,0.312812,False,False,False,False,False,False,False,Low
14383,chr14,64986874,64986895,"pt214_lo,pt226_lo","pt214_lo_13002,pt226_lo_8903",+,2,2,0,2,14383,0.0,0.0,0.0,0.0,9.771652080168742,3.0,0.0,0.0,2.377385130770006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_002028),-10,ENSG00000257365,FNTB,"farnesyltransferase, CAAX box, beta",protein-coding,promoter-TSS,0.045,0.484193,False,False,False,True,False,False,False,Low
14393,chr14,67241282,67241294,"pt214_lo,pt87_lo","pt214_lo_13005,pt87_lo_12836",+,2,2,0,2,14393,3.162394920904201,4.0,0.0,0.0,2.9405928741025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_022474),-147,ENSG00000072415,MPP5,membrane palmitoylated protein 5,protein-coding,promoter-TSS,0.09,0.608985,False,False,False,False,False,False,False,Low
14395,chr14,67241479,67241481,"pt212_lo,pt214_lo","pt212_lo_12236,pt214_lo_13007",+,2,2,0,2,14395,0.0,0.0,0.0,0.0,4.6636147441638,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48602166526027,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_022474),45,ENSG00000072415,MPP5,membrane palmitoylated protein 5,protein-coding,promoter-TSS,0.118333,0.687188,False,False,False,False,False,False,False,Low
14413,chr14,67674829,67674831,"pt212_lo,pt226_lo,pt87_lo","pt212_lo_12533,pt226_lo_9139,pt87_lo_13237",-,3,3,0,3,14413,4.31860635585421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3279455536795495,2.0,0.0,0.0,0.0,0.0,7.00817606372832,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_006370),-198,ENSG00000100568,VTI1B,vesicle transport through interaction with t-SNAREs 1B,protein-coding,promoter-TSS,0.108333,0.668885,False,False,False,True,False,False,False,Low
